name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,sex,lifeStage,individualCount,vernacularName,locality,higherClassification,informationWithheld,infraspecificEpithet,identificationRemarks
"Bradypus variegatus Schinz, 1825",-79.548537,8.957303,"cdc,cdround",gbif,4129806857,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:25:10.088+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-05-31T00:33:21,523,NORTH_AMERICA,Panamá,2023,5,8,2023-05-08,2023-06-01T22:51:14.000+00:00,2023-08-18T13:25:10.088+00:00,https://www.inaturalist.org/observations/164726606,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,James Tetreau,James Tetreau,WGS84,Mammalia,PA,Panama,James Tetreau,164726606,monkeyfan98,2023/05/08 2:10 PM,Observations,4129806857,"Ancón, Panama City, Panama",https://www.inaturalist.org/observations/164726606,47067,164726606,iNaturalist,14:10:00-05:00,wild,369297538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-79.548524,8.957286,"cdc,cdround",gbif,4129943796,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:23:28.293+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-05-31T00:33:22,540,NORTH_AMERICA,Panamá,2023,5,8,2023-05-08,2023-05-31T00:47:21.000+00:00,2023-08-18T13:23:28.293+00:00,https://www.inaturalist.org/observations/164726609,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,James Tetreau,James Tetreau,WGS84,Mammalia,PA,Panama,James Tetreau,164726609,monkeyfan98,2023/05/08 2:12 PM,Observations,4129943796,"Ancón, Panama City, Panama",https://www.inaturalist.org/observations/164726609,47067,164726609,iNaturalist,14:12:00-05:00,wild,369297543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.309915,9.402929,"cdc,cdround",gbif,4129922853,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:42:28.796+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-05-31T00:33:29,916,NORTH_AMERICA,Bocas del Toro,2023,5,19,2023-05-19,2023-06-01T22:50:33.000+00:00,2023-08-18T13:42:28.796+00:00,https://www.inaturalist.org/observations/164726647,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,James Tetreau,James Tetreau,WGS84,Mammalia,PA,Panama,James Tetreau,164726647,monkeyfan98,2023/05/19 3:40 PM,Observations,4129922853,"Ground Creek, Bocas del Toro, Panama",https://www.inaturalist.org/observations/164726647,47067,164726647,iNaturalist,15:40:00-05:00,wild,369297599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-34.843693,-7.138775,"cdc,cdround",gbif,4129715241,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:41:54.258+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-02T00:02:05,NA,SOUTH_AMERICA,Paraíba,2023,5,31,2023-05-31,2023-06-02T01:14:59.000+00:00,2023-08-18T13:41:54.258+00:00,https://www.inaturalist.org/observations/165059436,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,João Abraão,João Abraão,WGS84,Mammalia,BR,Brazil,João Abraão,165059436,joaoabraao,2023-05-31 11:41:02,Observations,4129715241,"Conj. Pres. Castelo Branco III, João Pessoa - PB, Brasil",https://www.inaturalist.org/observations/165059436,47067,165059436,iNaturalist,11:41:02-03:00,wild,370007011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-83.283903,8.386994,cdc,gbif,4130059453,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:23:32.191+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-02T01:10:26,10,NORTH_AMERICA,Puntarenas,2023,5,30,2023-05-30,2023-06-02T10:59:53.000+00:00,2023-08-18T13:23:32.191+00:00,https://www.inaturalist.org/observations/165067563,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,iNaturalist research-grade observations,threeagoutdoors,threeagoutdoors,WGS84,Mammalia,CR,Costa Rica,threeagoutdoors,165067563,threeagoutdoors,2023-05-30 09:47:49-06:00,Observations,4130059453,"Golfito, CR-PU, CR",https://www.inaturalist.org/observations/165067563,47067,165067563,iNaturalist,09:47:49-06:00,wild,370023217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.142603,9.382155,"cdc,cdround",gbif,4133739200,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:41:59.883+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-08T18:26:31,NA,NORTH_AMERICA,Puntarenas,2023,5,27,2023-05-27,2023-06-09T04:34:41.000+00:00,2023-08-18T13:41:59.883+00:00,https://www.inaturalist.org/observations/166284663,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,jidean,jidean,WGS84,Mammalia,CR,Costa Rica,jidean,166284663,jidean,2023/05/27 2:10 PM,Observations,4133739200,"Provincia de Puntarenas, Quepos, Costa Rica",https://www.inaturalist.org/observations/166284663,47067,166284663,iNaturalist,14:10:00-06:00,wild,372495107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.050094,9.936983,"cdc,cdround",gbif,4145544331,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:43:01.189+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-07-02T02:54:25,47,NORTH_AMERICA,San José,2023,5,21,2023-05-21,2023-07-02T06:18:53.000+00:00,2023-08-18T13:43:01.189+00:00,https://www.inaturalist.org/observations/170573633,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Eliezer Nieves-Rodriguez,Eliezer Nieves-Rodriguez,WGS84,Mammalia,CR,Costa Rica,Eliezer Nieves-Rodriguez,170573633,eliezer,2023/05/21 3:27 PM,Observations,4145544331,"San José, Mercedes, Costa Rica",https://www.inaturalist.org/observations/170573633,47067,170573633,iNaturalist,15:27:00-06:00,wild,381058677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-66.859416,10.427252,"cdc,cdround",gbif,4145543176,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:42:27.745+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-07-02T23:47:50,100,SOUTH_AMERICA,Miranda,2023,5,16,2023-05-16,2023-07-03T05:06:36.000+00:00,2023-08-18T13:42:27.745+00:00,https://www.inaturalist.org/observations/170751213,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Oswaldo Hernández,Oswaldo Hernández,WGS84,Mammalia,VE,Venezuela (Bolivarian Republic of),Oswaldo Hernández,170751213,ozzhernandez,2023/05/16 9:42 AM,Observations,4145543176,"Las Encinitas, Caracas, Capital District, Venezuela",https://www.inaturalist.org/observations/170751213,47067,170751213,iNaturalist,09:42:00-04:00,wild,381404252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-70.055707,-4.28056,"cdc,cdround",gbif,4165458681,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:24:31.742+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-07-13T21:02:27,247,SOUTH_AMERICA,Loreto,2023,5,4,2023-05-04,2023-07-25T01:02:45.000+00:00,2023-08-18T13:24:31.742+00:00,https://www.inaturalist.org/observations/172713644,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,sergi_travels,"Wildlife Tours Peru, Christoph Meyer",WGS84,Mammalia,PE,Peru,sergi_travels,172713644,sergi_travels,2023-05-04 15:17:11-05:00,Observations,4165458681,"Région de Loreto, PE",https://www.inaturalist.org/observations/172713644,47067,172713644,iNaturalist,15:17:11-05:00,wild,385463847,Laguna Yacare,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-40.955588,-16.351903,"cdc,cdround",gbif,4171478020,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:26:13.855+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-07-27T17:34:34,3,SOUTH_AMERICA,Minas Gerais,2023,5,27,2023-05-27,2023-07-27T17:44:41.000+00:00,2023-08-18T13:26:13.855+00:00,https://www.inaturalist.org/observations/175239219,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Fernanda Barbosa,Fernanda Barbosa,WGS84,Mammalia,BR,Brazil,Fernanda Barbosa,175239219,fefenomato,2023-05-27 10:51:57-03:00,Observations,4171478020,"Jequitinhonha, MG, BR",https://www.inaturalist.org/observations/175239219,47067,175239219,iNaturalist,10:51:57-03:00,wild,390625443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-44.939337,-23.348717,"cdc,cdround",gbif,4177576500,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:44:29.759+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-08-15T12:24:18,31,SOUTH_AMERICA,São Paulo,2023,5,7,2023-05-07,2023-08-16T02:38:10.000+00:00,2023-08-18T13:44:29.759+00:00,https://www.inaturalist.org/observations/178516564,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Henry Miller Alexandre,Henry Miller Alexandre,WGS84,Mammalia,BR,Brazil,Henry Miller Alexandre,178516564,henrymillerstranz,2023/05/07 11:45,Observations,4177576500,"Puruba, Ubatuba - SP, 11680-000, Brasil",https://www.inaturalist.org/observations/178516564,47067,178516564,iNaturalist,11:45:00-03:00,wild,397606546,Belíssimo animal encontrado na beira da estrada de acesso à praia do Puruba. Registrado de dentro do carro,NA,Adult,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus brasiliensis Blainville, 1840",-46.625793,-23.639948,"cdc,cdround",gbif,4130161489,"Bradypus variegatus brasiliensis Blainville, 1840",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:23:01.310+00:00,390,HUMAN_OBSERVATION,PRESENT,6163648,1,44,359,1494,9418,2436350,2436353,6163648,"Bradypus variegatus brasiliensis Blainville, 1840",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SUBSPECIES,ACCEPTED,NA,2023-06-02T19:51:16,NA,SOUTH_AMERICA,São Paulo,2023,6,1,2023-06-01,2023-06-03T08:49:25.000+00:00,2023-08-18T13:23:01.310+00:00,https://www.inaturalist.org/observations/165188094,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Victor Beccari,Luca Berardi,WGS84,Mammalia,BR,Brazil,Victor Beccari,165188094,victorbeccari,2023/06/01 2:11 PM,Observations,4130161489,"Parque do Estado, São Paulo - State of São Paulo, Brazil",https://www.inaturalist.org/observations/165188094,1275838,165188094,iNaturalist,14:11:00-03:00,wild,370275027,NA,NA,NA,NA,NA,NA,NA,NA,brasiliensis,NA
"Bradypus variegatus Schinz, 1825",-46.626089,-23.640064,"cdc,cdround",gbif,4130094909,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:24:45.811+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-03T19:25:03,NA,SOUTH_AMERICA,São Paulo,2023,6,1,2023-06-01,2023-08-06T11:07:59.000+00:00,2023-08-18T13:24:45.811+00:00,https://www.inaturalist.org/observations/165364245,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,ginkovarg,ginkovarg,WGS84,Mammalia,BR,Brazil,ginkovarg,165364245,ginkovarg,2023-06-01 14:20:17,Observations,4130094909,"São Paulo, 04315, Brasilien",https://www.inaturalist.org/observations/165364245,47067,165364245,iNaturalist,14:20:17-03:00,wild,370610945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-82.230063,9.347047,"cdc,cdround",gbif,4129785229,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:23:19.060+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-04T18:32:50,4,NORTH_AMERICA,Bocas del Toro,2023,6,4,2023-06-04,2023-06-05T22:54:53.000+00:00,2023-08-18T13:23:19.060+00:00,https://www.inaturalist.org/observations/165562747,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,erazor,erazor,WGS84,Mammalia,PA,Panama,erazor,165562747,erazor,2023-06-04 11:00:57-05:00,Observations,4129785229,"Camino de Carenero, Bocas Del Toro, PA",https://www.inaturalist.org/observations/165562747,47067,165562747,iNaturalist,11:00:57-05:00,wild,370972770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-77.196911,3.839166,cdc,gbif,4130124165,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:24:21.149+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-06T04:11:07,180,SOUTH_AMERICA,Valle del Cauca,2023,6,4,2023-06-04,2023-06-06T05:14:51.000+00:00,2023-08-18T13:24:21.149+00:00,https://www.inaturalist.org/observations/165845629,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Anderson Vasquez,Anderson Vasquez,WGS84,Mammalia,CO,Colombia,Anderson Vasquez,165845629,anderfotografo,2023/06/04 10:49 PM,Observations,4130124165,"Pianguita, Buenaventura, Valle del Cauca, Colombia",https://www.inaturalist.org/observations/165845629,47067,165845629,iNaturalist,22:49:00-05:00,wild,371555050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.12323,10.426711,"cdc,cdround",gbif,4133614757,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,CR,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:24:37.212+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-07T11:31:53,NA,NORTH_AMERICA,Heredia,2023,6,4,2023-06-04,2023-06-08T04:54:48.000+00:00,2023-08-18T13:24:37.212+00:00,https://www.inaturalist.org/observations/166052862,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,sergiovillegas,sergiovillegas,WGS84,Mammalia,CR,Costa Rica,sergiovillegas,166052862,sergiovillegas,2023-06-04 11:28:33,Observations,4133614757,"Las Palmitas, Heredia, Sarapiquí, Costa Rica",https://www.inaturalist.org/observations/166052862,47067,166052862,iNaturalist,11:28:33-06:00,wild,372008811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-75.547725,10.42253,"cdc,cdround",gbif,4145223661,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:42:56.452+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-07T18:52:31,38,SOUTH_AMERICA,Bolívar,2023,6,7,2023-06-07,2023-06-30T22:43:00.000+00:00,2023-08-18T13:42:56.452+00:00,https://www.inaturalist.org/observations/166115135,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,robi96,robi96,WGS84,Mammalia,CO,Colombia,robi96,166115135,robi96,2023-06-07 12:42:33,Observations,4145223661,"Getsemani, Cartagena, Cartagena Province, Bolivar, Colombia",https://www.inaturalist.org/observations/166115135,47067,166115135,iNaturalist,12:42:33-05:00,wild,372136646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-84.142411,9.382203,"cdc,cdround",gbif,4133942411,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:41:51.043+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-09T01:17:13,4,NORTH_AMERICA,Puntarenas,2023,6,7,2023-06-07,2023-06-09T14:16:23.000+00:00,2023-08-18T13:41:51.043+00:00,https://www.inaturalist.org/observations/166342000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Andy Pollard,Andy Pollard,WGS84,Mammalia,CR,Costa Rica,Andy Pollard,166342000,andyp77---falklandsnature,2023-06-07 10:47:48-06:00,Observations,4133942411,"Manuel Antonio National Park, Aguirre, Puntarenas, CR",https://www.inaturalist.org/observations/166342000,47067,166342000,iNaturalist,10:47:48-06:00,wild,372613356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bradypus variegatus Schinz, 1825",-86.534125,16.325945,cdc,gbif,4133831093,"Bradypus variegatus Schinz, 1825",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2023-08-17T14:21:14.888+00:00,2023-08-18T13:42:40.205+00:00,390,HUMAN_OBSERVATION,PRESENT,2436353,1,44,359,1494,9418,2436350,2436353,2436353,"Bradypus variegatus Schinz, 1825",Animalia,Chordata,Pilosa,Bradypodidae,Bradypus,Bradypus variegatus,Bradypus,variegatus,SPECIES,ACCEPTED,LC,2023-06-09T14:57:14,4,NORTH_AMERICA,Islas de la Bahía,2023,6,7,2023-06-07,2023-06-09T20:24:45.000+00:00,2023-08-18T13:42:40.205+00:00,https://www.inaturalist.org/observations/166419357,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Clayton Bownds,Clayton Bownds,WGS84,Mammalia,HN,Honduras,Clayton Bownds,166419357,kaphn8d,2023-06-07 09:26:17-06:00,Observations,4133831093,"Isla de Roatán, Roatan, Bay Islands, HN",https://www.inaturalist.org/observations/166419357,47067,166419357,iNaturalist,09:26:17-06:00,wild,372780690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
