sci.name,date,lat,lon,life.stage,bathy,SST,SSS,common.name
Caretta caretta,2011-02-16,16.39357,53.01036,Juvenile,1811,26.77,36.07,Loggerhead
Caretta caretta,2011-04-08,15.71155,53.0814,Juvenile,2390,26.95,36.1,Loggerhead
Caretta caretta,2011-03-24,2.59358,62.87786,Juvenile,4089,29.25,35.28,Loggerhead
Chelonia mydas,2016-08-08,25.741,55.805,NA,5,28.19,38.72,Green
Chelonia mydas,2016-11-05,24.569,54.408,NA,6,28.09,38.93,Green
Caretta caretta,2011-01-27,1.39526,53.02737,Juvenile,5114,28.09,35.36,Loggerhead
Chelonia mydas,2019-08-23,24.629,53.033,NA,3,27.91,38.67,Green
Chelonia mydas,2018-09-18,24.644,53.044,NA,2,27.91,38.67,Green
Chelonia mydas,2017-04-30,25.758,55.868,NA,3,28.13,38.64,Green
Caretta caretta,2010-12-31,3.30681,58.9036,Juvenile,4113,28.89,35.46,Loggerhead
Caretta caretta,2011-04-09,5.78819,60.60803,Juvenile,2689,28.87,35.67,Loggerhead
Chelonia mydas,2017-06-04,24.64,53.05,NA,2,27.91,38.67,Green
Chelonia mydas,2018-06-27,24.662,53.028,NA,10,27.91,38.67,Green
Caretta caretta,2011-04-03,15.28314,54.1531,Juvenile,2928,26.91,36.09,Loggerhead
Caretta caretta,2012-04-14,15.45148,56.09071,Juvenile,3061,26.97,36.1,Loggerhead
Caretta caretta,2011-03-20,1.04605,64.22997,Juvenile,3173,29.32,35.19,Loggerhead
Chelonia mydas,2017-05-13,25.78,55.826,NA,6,28.14,38.7,Green
Chelonia mydas,2016-10-27,24.625,53.004,NA,7,27.91,38.67,Green
Caretta caretta,2012-06-02,18.59015,58.64434,Juvenile,3419,26.59,36.23,Loggerhead
Chelonia mydas,2016-08-10,25.136,55.109,NA,9,28.23,38.99,Green
Chelonia mydas,2017-05-07,24.571,53.052,NA,2,27.93,38.65,Green
Chelonia mydas,2018-05-10,26.798,56.875,NA,41,27.98,37.03,Green
Caretta caretta,2011-04-22,16.65152,54.17986,Juvenile,1552,26.61,36.05,Loggerhead
Chelonia mydas,2018-05-09,24.651,53.06,NA,2,27.91,38.67,Green
Chelonia mydas,2018-09-01,23.778,58.304,NA,62,28.18,36.82,Green
Caretta caretta,2011-12-15,1.8798,56.76747,Juvenile,4756,28.73,35.36,Loggerhead
Caretta caretta,2011-04-22,8.3709,58.88402,Juvenile,2238,28.08,35.87,Loggerhead
Chelonia mydas,2018-10-26,24.572,53.353,NA,2,28.02,38.74,Green
Caretta caretta,2011-03-13,14.37796,52.2941,Juvenile,1732,27.14,36.03,Loggerhead
Caretta caretta,2012-06-13,19.2307,61.34115,Juvenile,3696,26.98,36.29,Loggerhead
Caretta caretta,2012-05-07,15.84834,55.16726,Juvenile,2805,26.91,36.1,Loggerhead
Chelonia mydas,2017-03-04,24.499,54.222,NA,11,28.03,38.9,Green
Caretta caretta,2012-01-26,9.10778,50.65689,Juvenile,2,26.18,35.63,Loggerhead
Chelonia mydas,2018-04-17,24.632,53.028,NA,3,27.91,38.67,Green
Caretta caretta,2010-12-15,0.47885,52.68768,Juvenile,5100,28.11,35.36,Loggerhead
Chelonia mydas,2018-08-26,24.645,53.026,NA,4,27.91,38.67,Green
Chelonia mydas,2016-08-05,25.254,53.845,NA,29,28.14,38.6,Green
Chelonia mydas,2018-05-31,25.747,55.865,NA,4,NA,NA,Green
Chelonia mydas,2019-09-05,24.479,53.026,NA,5,27.96,38.64,Green
Chelonia mydas,2016-09-12,24.575,54.379,NA,6,28.09,38.93,Green
Chelonia mydas,2016-08-24,24.609,53.024,NA,2,27.91,38.67,Green
Chelonia mydas,2016-10-22,25.76,55.894,NA,3,28.13,38.64,Green
Caretta caretta,2011-04-14,6.63606,59.42664,Juvenile,2931,28.55,35.75,Loggerhead
Caretta caretta,2012-05-09,16.09396,54.84884,Juvenile,2817,26.88,36.1,Loggerhead
Chelonia mydas,2018-03-20,24.624,53.041,NA,2,27.91,38.67,Green
Chelonia mydas,2016-06-11,24.644,53.013,NA,9,27.91,38.67,Green
Caretta caretta,2011-06-18,2.54827,58.22021,Juvenile,4488,28.86,35.4,Loggerhead
Chelonia mydas,2017-05-16,24.667,53.063,NA,4,27.91,38.69,Green
Chelonia mydas,2016-12-06,18.918,57.444,NA,13,25.32,36.12,Green
Chelonia mydas,2017-05-22,24.786,53.117,NA,11,27.89,38.71,Green
Chelonia mydas,2018-10-05,24.642,53.04,NA,2,27.91,38.67,Green
Chelonia mydas,2016-11-25,22.506,59.822,NA,17,26.95,36.64,Green
Chelonia mydas,2018-04-18,24.508,53.227,NA,13,27.96,38.71,Green
Chelonia mydas,2018-06-11,24.832,53.167,NA,14,27.9,38.73,Green
Chelonia mydas,2018-05-10,25.395,55.359,NA,9,28.23,38.97,Green
Caretta caretta,2011-02-19,8.06859,55.277,Juvenile,4882,27.37,35.66,Loggerhead
Caretta caretta,2012-06-07,20.14943,59.59583,Juvenile,2737,26.53,36.28,Loggerhead
Caretta caretta,2010-12-21,0.08734,55.11518,Juvenile,2790,28.5,35.36,Loggerhead
Caretta caretta,2011-03-25,3.5027,62.60514,Juvenile,3131,29.21,35.38,Loggerhead
Caretta caretta,2011-04-02,4.7357,61.64679,Juvenile,3544,29.07,35.57,Loggerhead
Chelonia mydas,2016-10-09,24.57,54.44,NA,5,28.09,38.96,Green
Chelonia mydas,2016-08-01,25.415,55.278,NA,21,28.24,38.96,Green
Chelonia mydas,2016-09-15,24.653,54.417,NA,9,28.11,38.94,Green
Caretta caretta,2011-07-03,8.60954,58.70627,Juvenile,2382,27.99,35.89,Loggerhead
Caretta caretta,2011-03-31,15.84322,54.95826,Juvenile,2967,26.92,36.1,Loggerhead
Caretta caretta,2011-12-05,1.14457,54.71001,Juvenile,4965,28.42,35.36,Loggerhead
Chelonia mydas,2016-08-14,24.663,53.095,NA,6,27.93,38.71,Green
Caretta caretta,2012-06-19,19.74947,61.6863,Juvenile,3581,26.98,36.32,Loggerhead
Chelonia mydas,2016-08-24,24.108,52.493,NA,2,27.79,38.08,Green
Chelonia mydas,2018-04-24,24.651,53.052,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-07,5.25407,60.84816,Juvenile,3166,28.95,35.63,Loggerhead
Chelonia mydas,2016-12-27,24.647,53.042,NA,2,27.91,38.67,Green
Caretta caretta,2011-06-09,0.29628,56.73185,Juvenile,4655,28.73,35.34,Loggerhead
Chelonia mydas,2018-08-31,24.644,53.05,NA,2,27.91,38.67,Green
Chelonia mydas,2019-07-23,24.669,52.997,NA,12,27.86,38.67,Green
Caretta caretta,2011-06-19,2.88406,58.23083,Juvenile,5017,28.84,35.43,Loggerhead
Chelonia mydas,2019-06-09,24.647,53.038,NA,2,27.91,38.67,Green
Chelonia mydas,2017-06-22,24.634,53.044,NA,2,27.91,38.67,Green
Caretta caretta,2011-11-26,0.40752,53.08861,Juvenile,5079,28.19,35.37,Loggerhead
Caretta caretta,2011-03-06,14.53065,52.42668,Juvenile,2559,27.1,36.04,Loggerhead
Caretta caretta,2012-01-10,7.62352,49.82076,Juvenile,37,26.35,35.52,Loggerhead
Caretta caretta,2012-03-14,9.16781,50.69698,Juvenile,25,26.21,35.65,Loggerhead
Caretta caretta,2011-04-29,16.68441,55.50446,Juvenile,3066,26.5,36.09,Loggerhead
Chelonia mydas,2019-05-21,24.556,53.048,NA,2,27.93,38.65,Green
Chelonia mydas,2018-04-12,24.565,53.136,NA,4,27.94,38.67,Green
Chelonia mydas,2016-12-30,24.142,53.359,NA,5,28,38.69,Green
Chelonia mydas,2019-07-17,24.632,53.026,NA,3,27.91,38.67,Green
Caretta caretta,2011-04-22,8.51435,58.98237,Juvenile,2877,28.03,35.89,Loggerhead
Chelonia mydas,2018-09-28,23.256,60.058,NA,3335,27.39,36.69,Green
Caretta caretta,2011-04-30,14.91601,56.45418,Juvenile,2842,26.93,36.12,Loggerhead
Caretta caretta,2011-05-26,17.49269,55.32315,Juvenile,228,25.63,35.71,Loggerhead
Caretta caretta,2011-04-23,16.0896,54.81774,Juvenile,2659,26.88,36.1,Loggerhead
Caretta caretta,2011-05-01,10.67668,59.83924,Juvenile,3984,27.71,36.15,Loggerhead
Caretta caretta,2011-04-12,16.02252,54.95296,Juvenile,3077,26.87,36.1,Loggerhead
Chelonia mydas,2016-12-06,24.149,53.383,NA,2,28,38.69,Green
Chelonia mydas,2016-05-26,24.621,53.033,NA,2,27.91,38.67,Green
Caretta caretta,2012-06-11,19.39684,61.14549,Juvenile,3638,26.94,36.27,Loggerhead
Chelonia mydas,2018-12-02,24.688,53.224,NA,11,27.93,38.73,Green
Caretta caretta,2011-04-06,5.12877,60.93717,Juvenile,3359,28.97,35.62,Loggerhead
Caretta caretta,2011-05-10,14.24033,58.90883,Juvenile,3749,27.03,36.15,Loggerhead
Chelonia mydas,2018-04-27,25.532,55.165,NA,20,28.26,38.86,Green
Caretta caretta,2011-08-15,7.59033,51.72625,Juvenile,5021,27.27,35.56,Loggerhead
Chelonia mydas,2016-11-03,25.742,55.835,NA,4,NA,NA,Green
Chelonia mydas,2018-09-05,24.656,53.041,NA,6,27.91,38.67,Green
Caretta caretta,2012-02-28,9.17211,50.69179,Juvenile,25,26.21,35.65,Loggerhead
Chelonia mydas,2019-05-31,24.593,52.975,NA,7,27.89,38.66,Green
Chelonia mydas,2018-04-18,24.636,53.031,NA,3,27.91,38.67,Green
Chelonia mydas,2016-08-22,24.669,54.553,NA,9,28.13,38.98,Green
Chelonia mydas,2016-12-06,24.598,54.409,NA,6,28.14,38.93,Green
Chelonia mydas,2017-03-25,24.177,53.204,NA,8,27.99,38.65,Green
Caretta caretta,2011-03-15,15.3941,55.48768,Juvenile,3164,27.01,36.09,Loggerhead
Chelonia mydas,2018-11-05,24.648,53.038,NA,2,27.91,38.67,Green
Chelonia mydas,2019-07-24,24.646,53.091,NA,2,27.93,38.71,Green
Chelonia mydas,2019-07-13,24.583,53.045,NA,2,27.93,38.65,Green
Chelonia mydas,2019-06-25,24.63,53.045,NA,2,27.91,38.67,Green
Caretta caretta,2011-03-01,14.80277,52.6467,Juvenile,2348,27.03,36.05,Loggerhead
Chelonia mydas,2016-08-04,25.749,55.848,NA,4,NA,NA,Green
Caretta caretta,2011-01-26,11.03339,56.66808,Juvenile,3998,27.21,35.99,Loggerhead
Chelonia mydas,2019-09-08,24.63,53.047,NA,2,27.91,38.67,Green
Caretta caretta,2011-03-31,13.564,52.33609,Juvenile,2208,26.91,35.99,Loggerhead
Chelonia mydas,2018-07-16,24.642,53.044,NA,2,27.91,38.67,Green
Chelonia mydas,2017-05-10,25.764,55.841,NA,6,28.13,38.64,Green
Chelonia mydas,2018-05-28,25.756,55.877,NA,2,28.13,38.64,Green
Chelonia mydas,2016-11-13,20.482,58.944,NA,21,26,36.16,Green
Caretta caretta,2011-02-17,16.38671,52.90906,Juvenile,1817,26.71,36.06,Loggerhead
Caretta caretta,2011-04-08,15.78741,53.09198,Juvenile,2353,26.93,36.1,Loggerhead
Chelonia mydas,2016-06-12,24.634,53.014,NA,8,27.91,38.67,Green
Chelonia mydas,2017-06-09,24.641,53.009,NA,8,27.91,38.67,Green
Chelonia mydas,2016-09-08,24.217,53.325,NA,8,28,38.65,Green
Caretta caretta,2012-04-28,15.78045,56.26198,Juvenile,3061,26.9,36.11,Loggerhead
Chelonia mydas,2018-06-10,24.484,52.981,NA,7,27.92,38.61,Green
Caretta caretta,2011-04-17,13.35853,52.60533,Juvenile,2334,26.76,35.98,Loggerhead
Chelonia mydas,2016-10-03,24.617,54.375,NA,9,28.14,38.93,Green
Caretta caretta,2011-12-28,5.23823,48.47256,Juvenile,9,26.57,35.38,Loggerhead
Caretta caretta,2011-04-03,15.20219,51.90057,Juvenile,163,27.06,36,Loggerhead
Chelonia mydas,2016-11-25,26.369,55.532,NA,61,27.9,37.32,Green
Chelonia mydas,2017-06-25,24.544,54.088,NA,14,28.09,38.88,Green
Chelonia mydas,2018-12-15,24.697,53.023,NA,11,27.91,38.69,Green
Caretta caretta,2011-12-22,5.5406,58.63087,Juvenile,4032,28.63,35.65,Loggerhead
Chelonia mydas,2018-04-23,24.565,53.143,NA,6,27.94,38.67,Green
Chelonia mydas,2016-09-01,25.74,55.842,NA,3,NA,NA,Green
Chelonia mydas,2017-04-25,24.636,53.023,NA,6,27.91,38.67,Green
Caretta caretta,2011-04-15,16.24765,55.11165,Juvenile,2993,26.82,36.09,Loggerhead
Caretta caretta,2012-01-24,8.9066,50.53488,Juvenile,30,26.25,35.61,Loggerhead
Chelonia mydas,2018-03-30,24.576,53.085,NA,2,27.94,38.67,Green
Chelonia mydas,2016-12-24,24.573,54.403,NA,6,28.09,38.93,Green
Chelonia mydas,2017-06-17,23.662,58.451,NA,33,28.1,36.81,Green
Chelonia mydas,2018-09-30,24.637,53.047,NA,2,27.91,38.67,Green
Chelonia mydas,2019-10-11,24.633,53.171,NA,10,27.96,38.73,Green
Caretta caretta,2011-07-13,7.21498,60.10094,Juvenile,2458,28.53,35.8,Loggerhead
Caretta caretta,2011-04-18,13.21827,52.52813,Juvenile,2481,26.71,35.97,Loggerhead
Chelonia mydas,2018-11-24,24.672,53.039,NA,10,27.91,38.69,Green
Chelonia mydas,2016-11-10,24.642,53.032,NA,4,27.91,38.67,Green
Chelonia mydas,2017-06-10,24.664,53.078,NA,4,27.91,38.67,Green
Chelonia mydas,2018-03-31,24.453,52.998,NA,9,27.92,38.61,Green
Chelonia mydas,2016-09-09,25.737,55.87,NA,2,NA,NA,Green
Chelonia mydas,2016-09-21,24.118,52.481,NA,2,27.79,38.08,Green
Chelonia mydas,2018-10-03,24.508,53.237,NA,11,27.96,38.71,Green
Chelonia mydas,2016-05-27,24.626,53.063,NA,2,27.91,38.67,Green
Caretta caretta,2011-12-18,3.79749,57.52574,Juvenile,5100,28.67,35.51,Loggerhead
Caretta caretta,2011-12-25,6.67695,59.34079,Juvenile,3296,28.52,35.75,Loggerhead
Chelonia mydas,2016-09-15,24.631,53.06,NA,2,27.91,38.67,Green
Caretta caretta,2011-03-31,0.58018,43.4524,Juvenile,57,26.88,34.96,Loggerhead
Caretta caretta,2011-06-01,17.57784,55.68378,Juvenile,40,25.51,35.76,Loggerhead
Chelonia mydas,2018-04-12,24.631,53.094,NA,2,27.93,38.71,Green
Chelonia mydas,2018-08-04,24.657,53.032,NA,9,27.91,38.67,Green
Chelonia mydas,2016-12-03,24.284,53.405,NA,10,28.02,38.69,Green
Caretta caretta,2012-01-05,9.251,57.47918,Juvenile,3094,27.63,35.89,Loggerhead
Caretta caretta,2011-02-06,4.39049,53.89969,Juvenile,5191,27.93,35.47,Loggerhead
Caretta caretta,2012-06-13,19.11407,61.55871,Juvenile,3628,27,36.3,Loggerhead
Caretta caretta,2012-04-28,15.77618,56.2726,Juvenile,3078,26.9,36.11,Loggerhead
Chelonia mydas,2019-06-01,24.625,53.028,NA,2,27.91,38.67,Green
Caretta caretta,2011-03-03,14.43091,52.97288,Juvenile,1912,26.94,36.04,Loggerhead
Caretta caretta,2011-07-29,10.5972,60.14054,Juvenile,4228,27.75,36.15,Loggerhead
Chelonia mydas,2017-04-29,24.636,53.059,NA,2,27.91,38.67,Green
Chelonia mydas,2016-10-14,25.742,55.849,NA,4,NA,NA,Green
Caretta caretta,2011-12-14,1.78598,56.72224,Juvenile,4772,28.71,35.36,Loggerhead
Chelonia mydas,2017-08-15,24.484,52.782,NA,9,27.9,38.53,Green
Caretta caretta,2011-04-13,6.55943,59.59662,Juvenile,2633,28.6,35.74,Loggerhead
Chelonia mydas,2016-11-17,25.74,55.849,NA,3,NA,NA,Green
Caretta caretta,2011-01-28,1.8111,53.12501,Juvenile,5121,28.07,35.36,Loggerhead
Caretta caretta,2011-05-06,14.90188,58.34935,Juvenile,3869,26.93,36.14,Loggerhead
Caretta caretta,2012-03-08,9.24598,50.71906,Juvenile,34,26.21,35.65,Loggerhead
Caretta caretta,2012-01-17,8.55878,50.40396,Juvenile,63,26.25,35.58,Loggerhead
Caretta caretta,2011-03-19,16.80006,54.75498,Juvenile,2243,26.47,36.03,Loggerhead
Chelonia mydas,2018-04-25,24.727,54.433,NA,11,28.12,38.95,Green
Chelonia mydas,2018-04-12,24.657,53.064,NA,2,27.91,38.67,Green
Chelonia mydas,2018-08-14,22.559,59.823,NA,826,26.95,36.64,Green
Caretta caretta,2012-05-08,16.07398,54.95058,Juvenile,3062,26.87,36.1,Loggerhead
Caretta caretta,2011-03-31,4.48248,62.06986,Juvenile,2902,29.12,35.52,Loggerhead
Chelonia mydas,2018-04-25,24.641,53.051,NA,2,27.91,38.67,Green
Caretta caretta,2012-03-29,9.23969,50.73973,Juvenile,38,26.21,35.65,Loggerhead
Chelonia mydas,2018-05-15,26.502,56.847,NA,60,28.06,36.96,Green
Chelonia mydas,2017-04-10,24.625,53.047,NA,2,27.91,38.67,Green
Caretta caretta,2012-03-05,9.2287,50.78747,Juvenile,54,26.21,35.65,Loggerhead
Caretta caretta,2011-01-17,8.71873,58.68094,Juvenile,2443,27.97,35.9,Loggerhead
Chelonia mydas,2017-06-14,24.668,52.93,NA,10,27.86,38.67,Green
Chelonia mydas,2018-04-25,24.661,53.044,NA,7,27.91,38.67,Green
Caretta caretta,2011-02-23,14.46126,52.77504,Juvenile,1695,26.96,36.04,Loggerhead
Chelonia mydas,2016-09-19,25.767,55.904,NA,3,28.13,38.64,Green
Caretta caretta,2012-01-29,12.45037,56.2871,Juvenile,4077,26.96,36.03,Loggerhead
Caretta caretta,2011-04-20,16.594,54.22281,Juvenile,2164,26.61,36.05,Loggerhead
Chelonia mydas,2017-05-04,24.569,53.032,NA,2,27.93,38.65,Green
Caretta caretta,2011-01-21,9.79665,57.64883,Juvenile,3290,27.57,35.94,Loggerhead
Caretta caretta,2011-05-30,17.75371,55.72009,Juvenile,107,25.38,35.32,Loggerhead
Chelonia mydas,2018-06-26,24.418,53.467,NA,7,28.02,38.76,Green
Chelonia mydas,2017-01-15,24.577,54.414,NA,6,28.09,38.93,Green
Chelonia mydas,2018-05-22,24.668,53.04,NA,10,27.91,38.69,Green
Caretta caretta,2011-03-15,15.40842,55.4443,Juvenile,3317,27.01,36.09,Loggerhead
Chelonia mydas,2017-06-07,24.657,53.041,NA,6,27.91,38.67,Green
Caretta caretta,2011-05-11,15.13087,55.09357,Juvenile,2761,27.01,36.08,Loggerhead
Chelonia mydas,2017-01-24,24.7,54.429,NA,10,28.12,38.95,Green
Chelonia mydas,2018-04-10,24.572,53.149,NA,4,27.94,38.67,Green
Caretta caretta,2012-06-04,19.27434,58.51875,Juvenile,1115,26.1,36.21,Loggerhead
Chelonia mydas,2018-04-16,24.455,53.02,NA,10,27.96,38.64,Green
Caretta caretta,2011-06-16,2.23914,58.08589,Juvenile,4626,28.87,35.38,Loggerhead
Caretta caretta,2012-01-12,10.50743,56.22414,Juvenile,4699,27.15,35.94,Loggerhead
Chelonia mydas,2018-04-22,24.653,53.046,NA,3,27.91,38.67,Green
Chelonia mydas,2016-12-18,20.6,58.91,NA,2,26.03,36,Green
Caretta caretta,2011-03-10,14.32707,52.81163,Juvenile,1710,26.95,36.03,Loggerhead
Chelonia mydas,2016-12-17,16.632,53.259,NA,75,26.73,36.05,Green
Chelonia mydas,2019-07-11,24.667,53.035,NA,10,27.91,38.69,Green
Chelonia mydas,2019-08-12,24.643,53.029,NA,4,27.91,38.67,Green
Caretta caretta,2012-01-21,12.17857,55.41514,Juvenile,3890,26.87,35.98,Loggerhead
Chelonia mydas,2017-06-18,23.681,58.498,NA,22,28.11,36.81,Green
Chelonia mydas,2019-09-12,24.636,53.123,NA,3,27.93,38.71,Green
Caretta caretta,2012-01-26,9.21234,50.7026,Juvenile,25,26.21,35.65,Loggerhead
Chelonia mydas,2016-12-03,23.678,58.477,NA,46,28.11,36.81,Green
Chelonia mydas,2017-06-20,23.651,58.478,NA,22,28.1,36.81,Green
Chelonia mydas,2017-02-23,24.598,54.559,NA,37,28.11,38.97,Green
Chelonia mydas,2016-08-15,24.6,54.426,NA,4,28.11,38.94,Green
Chelonia mydas,2019-06-03,24.759,53.067,NA,10,27.87,38.69,Green
Caretta caretta,2010-12-31,3.33547,59.16625,Juvenile,4320,28.92,35.47,Loggerhead
Chelonia mydas,2018-04-23,24.555,53.041,NA,2,27.93,38.65,Green
Chelonia mydas,2019-05-09,24.651,53.048,NA,3,27.91,38.67,Green
Caretta caretta,2012-03-05,9.25026,50.70226,Juvenile,2,26.17,35.65,Loggerhead
Chelonia mydas,2018-06-25,24.67,53.065,NA,4,27.91,38.69,Green
Chelonia mydas,2017-05-02,25.75,55.824,NA,5,28.19,38.72,Green
Caretta caretta,2012-05-25,16.901,55.78029,Juvenile,3081,26.37,36.1,Loggerhead
Chelonia mydas,2019-07-28,24.408,53.025,NA,9,27.96,38.59,Green
Chelonia mydas,2019-06-10,24.644,53.049,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-20,16.5514,54.39255,Juvenile,2481,26.64,36.07,Loggerhead
Caretta caretta,2012-04-04,15.92883,55.59528,Juvenile,3014,26.89,36.1,Loggerhead
Caretta caretta,2011-12-01,1.77501,53.7104,Juvenile,5207,28.19,35.36,Loggerhead
Caretta caretta,2011-03-05,12.37651,55.98202,Juvenile,3775,26.92,36.01,Loggerhead
Chelonia mydas,2016-11-22,22.476,59.839,NA,28,26.66,36.6,Green
Chelonia mydas,2016-08-03,25.727,55.844,NA,2,NA,NA,Green
Chelonia mydas,2019-08-04,24.63,53.008,NA,7,27.91,38.67,Green
Chelonia mydas,2019-08-30,25.194,53.408,NA,25,27.95,38.61,Green
Chelonia mydas,2017-05-20,24.647,53.075,NA,2,27.91,38.67,Green
Caretta caretta,2012-05-12,16.87483,54.6097,Juvenile,1679,26.39,36.01,Loggerhead
Chelonia mydas,2019-08-02,24.637,52.985,NA,9,27.89,38.66,Green
Caretta caretta,2012-02-27,16.08316,56.52213,Juvenile,3628,26.84,36.13,Loggerhead
Chelonia mydas,2018-10-10,24.573,53.341,NA,2,28.02,38.74,Green
Chelonia mydas,2018-10-17,24.647,53.052,NA,2,27.91,38.67,Green
Chelonia mydas,2017-01-05,24.645,53.039,NA,2,27.91,38.67,Green
Chelonia mydas,2019-07-10,24.645,53.054,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-19,7.75873,58.37306,Juvenile,3472,28.13,35.79,Loggerhead
Chelonia mydas,2018-05-18,24.638,52.999,NA,9,27.89,38.66,Green
Caretta caretta,2011-03-28,12.69596,51.34295,Juvenile,1590,27.61,36.02,Loggerhead
Chelonia mydas,2016-11-22,22.494,59.825,NA,20,NA,NA,Green
Chelonia mydas,2018-04-12,25.207,54.983,NA,15,28.26,38.98,Green
Caretta caretta,2011-04-11,15.99466,54.5332,Juvenile,2883,26.93,36.1,Loggerhead
Chelonia mydas,2017-02-16,24.196,53.018,NA,3,27.96,38.56,Green
Chelonia mydas,2016-08-13,26.241,53.611,NA,80,28.05,38.25,Green
Chelonia mydas,2017-05-09,25.733,55.859,NA,2,NA,NA,Green
Chelonia mydas,2018-03-21,24.558,53.059,NA,2,27.93,38.65,Green
Chelonia mydas,2016-08-09,24.89,54.472,NA,17,28.19,38.94,Green
Chelonia mydas,2018-03-22,24.573,53.076,NA,2,27.93,38.65,Green
Caretta caretta,2012-01-03,6.34363,49.16213,Juvenile,29,26.41,35.46,Loggerhead
Caretta caretta,2012-01-22,8.83883,50.52073,Juvenile,50,26.25,35.61,Loggerhead
Chelonia mydas,2016-09-09,24.64,53.022,NA,6,27.91,38.67,Green
Chelonia mydas,2019-08-10,24.642,53.048,NA,2,27.91,38.67,Green
Chelonia mydas,2017-05-13,25.76,55.89,NA,4,28.13,38.64,Green
Chelonia mydas,2019-08-23,24.66,53.12,NA,8,27.93,38.71,Green
Caretta caretta,2012-05-22,16.16238,55.65409,Juvenile,3171,26.82,36.1,Loggerhead
Caretta caretta,2012-05-28,17.68549,56.96784,Juvenile,132,25.81,36.02,Loggerhead
Caretta caretta,2011-02-19,8.10481,55.215089999999996,Juvenile,4915,27.35,35.66,Loggerhead
Chelonia mydas,2017-05-22,24.628,53.05,NA,2,27.91,38.67,Green
Chelonia mydas,2017-01-04,24.138,53.349,NA,2,28,38.69,Green
Chelonia mydas,2018-03-25,24.416,53.043,NA,7,27.96,38.59,Green
Chelonia mydas,2016-05-27,24.49,52.922,NA,15,27.92,38.61,Green
Caretta caretta,2011-12-05,1.01581,54.79579,Juvenile,4859,28.45,35.36,Loggerhead
Caretta caretta,2011-03-24,16.71047,53.85061,Juvenile,267,26.6,36.02,Loggerhead
Caretta caretta,2011-04-02,4.65339,61.75739,Juvenile,3392,29.09,35.55,Loggerhead
Caretta caretta,2011-11-12,1.79802,46.07287,Juvenile,2675,27.08,35.26,Loggerhead
Caretta caretta,2012-03-25,14.452209999999999,53.06621,Juvenile,2130,26.92,36.04,Loggerhead
Caretta caretta,2012-04-10,9.211,50.67299,Juvenile,2,26.21,35.65,Loggerhead
Caretta caretta,2011-07-18,7.51315,60.0759,Juvenile,2420,28.44,35.82,Loggerhead
Chelonia mydas,2017-04-30,24.255,53.641,NA,9,28.02,38.76,Green
Chelonia mydas,2019-06-05,24.652,53.067,NA,2,27.91,38.67,Green
Chelonia mydas,2016-12-17,24.648,53.033,NA,4,27.91,38.67,Green
Chelonia mydas,2019-07-09,24.638,53.014,NA,8,27.91,38.67,Green
Caretta caretta,2011-02-06,14.26303,55.14764,Juvenile,2629,27.05,36.08,Loggerhead
Chelonia mydas,2016-07-30,25.799,55.849,NA,4,28.13,38.64,Green
Chelonia mydas,2018-03-19,24.651,53.059,NA,2,27.91,38.67,Green
Chelonia mydas,2017-05-19,24.653,53.009,NA,10,27.91,38.67,Green
Caretta caretta,2010-12-16,0.6232,53.10052,Juvenile,5078,28.17,35.37,Loggerhead
Caretta caretta,2011-12-05,1.1233900000000001,54.72312,Juvenile,4965,28.42,35.36,Loggerhead
Chelonia mydas,2017-05-13,24.648,53.063,NA,2,27.91,38.67,Green
Caretta caretta,2012-05-28,17.64018,56.92152,Juvenile,687,25.91,36.06,Loggerhead
Chelonia mydas,2019-05-23,24.44,53.203,NA,9,27.98,38.69,Green
Chelonia mydas,2016-09-15,24.617,53.334,NA,4,28.01,38.76,Green
Caretta caretta,2012-02-19,9.25352,50.74066,Juvenile,41,26.17,35.65,Loggerhead
Chelonia mydas,2016-11-30,25.231,64.434,NA,2,26.32,36.55,Green
Chelonia mydas,2016-12-17,24.568,54.443,NA,4,28.09,38.96,Green
Caretta caretta,2012-05-20,14.81828,55.15627,Juvenile,2937,27.04,36.08,Loggerhead
Chelonia mydas,2018-03-13,24.635,53.043,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-10,24.643,53.053,NA,2,27.91,38.67,Green
Chelonia mydas,2018-10-24,24.645,53.046,NA,2,27.91,38.67,Green
Chelonia mydas,2019-06-22,24.641,53.027,NA,3,27.91,38.67,Green
Caretta caretta,2012-04-17,15.52385,55.7111,Juvenile,3018,26.97,36.09,Loggerhead
Caretta caretta,2012-06-16,19.24603,62.03904,Juvenile,3583,27.08,36.35,Loggerhead
Caretta caretta,2011-12-05,1.07768,54.71058,Juvenile,4904,28.42,35.36,Loggerhead
Caretta caretta,2011-06-09,0.35079,56.7767,Juvenile,4620,28.75,35.34,Loggerhead
Chelonia mydas,2017-06-19,23.679,58.482,NA,46,28.11,36.81,Green
Caretta caretta,2011-06-14,19.21663,58.00422,Juvenile,79,25.56,36.16,Loggerhead
Chelonia mydas,2018-05-17,25.546,55.51,NA,9,28.22,38.93,Green
Chelonia mydas,2018-03-18,24.648,53.06,NA,2,27.91,38.67,Green
Chelonia mydas,2019-06-11,24.64,53.056,NA,2,27.91,38.67,Green
